FID,OBJECTID,Join_Count,TARGET_FID,JOIN_FID,GEOID,NAMELSAD,ALAND,AWATER,INTPTLAT,INTPTLON,KCTA_NAME_,KCTA_ID,Region,Shape_Leng,Shape_Area
643,644,1,197,125,48201312100,Census Tract 3121,1337653.000000000000000,0.000000000000000,+29.7222846,-95.3445785,Third Ward,K016,Inner Loop,15094.182935000001000,14395004.385900000000000
644,645,1,198,36,48201312200,Census Tract 3122,1087034.000000000000000,0.000000000000000,+29.7321055,-95.3497568,East Downtown,K009,Inner Loop,13953.402244100000000,11698006.295600001000000
645,646,1,198,40,48201312200,Census Tract 3122,1087034.000000000000000,0.000000000000000,+29.7321055,-95.3497568,Eastwood,K010,Inner Loop,13953.402244100000000,11698006.295600001000000
646,647,1,198,85,48201312200,Census Tract 3122,1087034.000000000000000,0.000000000000000,+29.7321055,-95.3497568,MacGregor,K015,Inner Loop,13953.402244100000000,11698006.295600001000000
647,648,1,198,125,48201312200,Census Tract 3122,1087034.000000000000000,0.000000000000000,+29.7321055,-95.3497568,Third Ward,K016,Inner Loop,13953.402244100000000,11698006.295600001000000
648,649,1,199,35,48201312300,Census Tract 3123,1411069.000000000000000,400.000000000000000,+29.7378633,-95.3604134,Downtown,K001,Inner Loop,15509.985391099999000,15189497.590600001000000
649,650,1,199,36,48201312300,Census Tract 3123,1411069.000000000000000,400.000000000000000,+29.7378633,-95.3604134,East Downtown,K009,Inner Loop,15509.985391099999000,15189497.590600001000000
650,651,1,199,93,48201312300,Census Tract 3123,1411069.000000000000000,400.000000000000000,+29.7378633,-95.3604134,Midtown,K023,Inner Loop,15509.985391099999000,15189497.590600001000000
651,652,1,199,125,48201312300,Census Tract 3123,1411069.000000000000000,400.000000000000000,+29.7378633,-95.3604134,Third Ward,K016,Inner Loop,15509.985391099999000,15189497.590600001000000
652,653,1,200,93,48201312400,Census Tract 3124,1082494.000000000000000,0.000000000000000,+29.7298981,-95.3610125,Midtown,K023,Inner Loop,18455.561194800001000,11649226.051899999000000
653,654,1,200,97,48201312400,Census Tract 3124,1082494.000000000000000,0.000000000000000,+29.7298981,-95.3610125,Museum Park,K017,Inner Loop,18455.561194800001000,11649226.051899999000000
654,655,1,200,125,48201312400,Census Tract 3124,1082494.000000000000000,0.000000000000000,+29.7298981,-95.3610125,Third Ward,K016,Inner Loop,18455.561194800001000,11649226.051899999000000
655,656,1,201,35,48201312500,Census Tract 3125,1790717.000000000000000,0.000000000000000,+29.7399664,-95.3728850,Downtown,K001,Inner Loop,19690.725806300001000,19270731.970699999000000
656,657,1,201,36,48201312500,Census Tract 3125,1790717.000000000000000,0.000000000000000,+29.7399664,-95.3728850,East Downtown,K009,Inner Loop,19690.725806300001000,19270731.970699999000000
657,658,1,201,93,48201312500,Census Tract 3125,1790717.000000000000000,0.000000000000000,+29.7399664,-95.3728850,Midtown,K023,Inner Loop,19690.725806300001000,19270731.970699999000000
658,659,1,201,96,48201312500,Census Tract 3125,1790717.000000000000000,0.000000000000000,+29.7399664,-95.3728850,Montrose,K025,Inner Loop,19690.725806300001000,19270731.970699999000000
659,660,1,201,97,48201312500,Census Tract 3125,1790717.000000000000000,0.000000000000000,+29.7399664,-95.3728850,Museum Park,K017,Inner Loop,19690.725806300001000,19270731.970699999000000
660,661,1,201,125,48201312500,Census Tract 3125,1790717.000000000000000,0.000000000000000,+29.7399664,-95.3728850,Third Ward,K016,Inner Loop,19690.725806300001000,19270731.970699999000000
661,662,1,202,85,48201312600,Census Tract 3126,2160917.000000000000000,3885.000000000000000,+29.7252336,-95.3805516,MacGregor,K015,Inner Loop,22963.620360299999000,23296380.088399999000000
662,663,1,202,88,48201312600,Census Tract 3126,2160917.000000000000000,3885.000000000000000,+29.7252336,-95.3805516,Medical Center,K018,Inner Loop,22963.620360299999000,23296380.088399999000000
663,664,1,202,93,48201312600,Census Tract 3126,2160917.000000000000000,3885.000000000000000,+29.7252336,-95.3805516,Midtown,K023,Inner Loop,22963.620360299999000,23296380.088399999000000
664,665,1,202,96,48201312600,Census Tract 3126,2160917.000000000000000,3885.000000000000000,+29.7252336,-95.3805516,Montrose,K025,Inner Loop,22963.620360299999000,23296380.088399999000000
665,666,1,202,97,48201312600,Census Tract 3126,2160917.000000000000000,3885.000000000000000,+29.7252336,-95.3805516,Museum Park,K017,Inner Loop,22963.620360299999000,23296380.088399999000000
666,667,1,202,125,48201312600,Census Tract 3126,2160917.000000000000000,3885.000000000000000,+29.7252336,-95.3805516,Third Ward,K016,Inner Loop,22963.620360299999000,23296380.088399999000000
667,668,1,202,131,48201312600,Census Tract 3126,2160917.000000000000000,3885.000000000000000,+29.7252336,-95.3805516,University Place,K022,Inner Loop,22963.620360299999000,23296380.088399999000000
668,669,1,203,85,48201312700,Census Tract 3127,806194.000000000000000,0.000000000000000,+29.7265562,-95.3678980,MacGregor,K015,Inner Loop,12360.922894500000000,8675800.706119999300000
669,670,1,203,97,48201312700,Census Tract 3127,806194.000000000000000,0.000000000000000,+29.7265562,-95.3678980,Museum Park,K017,Inner Loop,12360.922894500000000,8675800.706119999300000
670,671,1,203,125,48201312700,Census Tract 3127,806194.000000000000000,0.000000000000000,+29.7265562,-95.3678980,Third Ward,K016,Inner Loop,12360.922894500000000,8675800.706119999300000
671,672,1,204,85,48201312800,Census Tract 3128,934882.000000000000000,0.000000000000000,+29.7219583,-95.3579408,MacGregor,K015,Inner Loop,13173.845710199999000,10060632.333799999000000
672,673,1,204,125,48201312800,Census Tract 3128,934882.000000000000000,0.000000000000000,+29.7219583,-95.3579408,Third Ward,K016,Inner Loop,13173.845710199999000,10060632.333799999000000
673,674,1,205,85,48201312900,Census Tract 3129,1423369.000000000000000,17273.000000000000000,+29.7140414,-95.3624725,MacGregor,K015,Inner Loop,16217.174737400001000,15503288.481699999000000
674,675,1,205,125,48201312900,Census Tract 3129,1423369.000000000000000,17273.000000000000000,+29.7140414,-95.3624725,Third Ward,K016,Inner Loop,16217.174737400001000,15503288.481699999000000
675,676,1,206,85,48201313000,Census Tract 3130,1098699.000000000000000,6947.000000000000000,+29.7186806,-95.3718274,MacGregor,K015,Inner Loop,14291.382230900001000,11898319.956400000000000
676,677,1,206,88,48201313000,Census Tract 3130,1098699.000000000000000,6947.000000000000000,+29.7186806,-95.3718274,Medical Center,K018,Inner Loop,14291.382230900001000,11898319.956400000000000
677,678,1,206,97,48201313000,Census Tract 3130,1098699.000000000000000,6947.000000000000000,+29.7186806,-95.3718274,Museum Park,K017,Inner Loop,14291.382230900001000,11898319.956400000000000
678,679,1,206,125,48201313000,Census Tract 3130,1098699.000000000000000,6947.000000000000000,+29.7186806,-95.3718274,Third Ward,K016,Inner Loop,14291.382230900001000,11898319.956400000000000
679,680,1,207,12,48201313100,Census Tract 3131,3888316.000000000000000,90370.000000000000000,+29.7147813,-95.3863198,Astrodome,K019,Inner Loop,31866.508854700001000,42816155.881700002000000
680,681,1,207,85,48201313100,Census Tract 3131,3888316.000000000000000,90370.000000000000000,+29.7147813,-95.3863198,MacGregor,K015,Inner Loop,31866.508854700001000,42816155.881700002000000
681,682,1,207,88,48201313100,Census Tract 3131,3888316.000000000000000,90370.000000000000000,+29.7147813,-95.3863198,Medical Center,K018,Inner Loop,31866.508854700001000,42816155.881700002000000
682,683,1,207,97,48201313100,Census Tract 3131,3888316.000000000000000,90370.000000000000000,+29.7147813,-95.3863198,Museum Park,K017,Inner Loop,31866.508854700001000,42816155.881700002000000
683,684,1,207,131,48201313100,Census Tract 3131,3888316.000000000000000,90370.000000000000000,+29.7147813,-95.3863198,University Place,K022,Inner Loop,31866.508854700001000,42816155.881700002000000
684,685,1,208,12,48201313200,Census Tract 3132,3054124.000000000000000,40138.000000000000000,+29.7065324,-95.3595086,Astrodome,K019,Inner Loop,31804.296245400001000,33298520.005100001000000
685,686,1,208,85,48201313200,Census Tract 3132,3054124.000000000000000,40138.000000000000000,+29.7065324,-95.3595086,MacGregor,K015,Inner Loop,31804.296245400001000,33298520.005100001000000
686,687,1,208,88,48201313200,Census Tract 3132,3054124.000000000000000,40138.000000000000000,+29.7065324,-95.3595086,Medical Center,K018,Inner Loop,31804.296245400001000,33298520.005100001000000
687,688,1,208,97,48201313200,Census Tract 3132,3054124.000000000000000,40138.000000000000000,+29.7065324,-95.3595086,Museum Park,K017,Inner Loop,31804.296245400001000,33298520.005100001000000
688,689,1,208,104,48201313200,Census Tract 3132,3054124.000000000000000,40138.000000000000000,+29.7065324,-95.3595086,OST / South Union,K014,Inner Loop,31804.296245400001000,33298520.005100001000000
689,690,1,209,55,48201313300,Census Tract 3133,2269865.000000000000000,18103.000000000000000,+29.7045424,-95.3355622,Gulfgate Riverview / Pine Valley,K013,Inner Loop,21879.695495299999000,24621667.906900000000000
690,691,1,209,85,48201313300,Census Tract 3133,2269865.000000000000000,18103.000000000000000,+29.7045424,-95.3355622,MacGregor,K015,Inner Loop,21879.695495299999000,24621667.906900000000000
691,692,1,209,104,48201313300,Census Tract 3133,2269865.000000000000000,18103.000000000000000,+29.7045424,-95.3355622,OST / South Union,K014,Inner Loop,21879.695495299999000,24621667.906900000000000
692,693,1,210,53,48201313400,Census Tract 3134,1858089.000000000000000,0.000000000000000,+29.6941920,-95.3382526,Golfcrest / Bellfort / Reveille,K064,BW 8,22818.311413700001000,19995505.987799998000000
693,694,1,210,55,48201313400,Census Tract 3134,1858089.000000000000000,0.000000000000000,+29.6941920,-95.3382526,Gulfgate Riverview / Pine Valley,K013,Inner Loop,22818.311413700001000,19995505.987799998000000
694,695,1,210,85,48201313400,Census Tract 3134,1858089.000000000000000,0.000000000000000,+29.6941920,-95.3382526,MacGregor,K015,Inner Loop,22818.311413700001000,19995505.987799998000000
695,696,1,210,104,48201313400,Census Tract 3134,1858089.000000000000000,0.000000000000000,+29.6941920,-95.3382526,OST / South Union,K014,Inner Loop,22818.311413700001000,19995505.987799998000000
696,697,1,210,117,48201313400,Census Tract 3134,1858089.000000000000000,0.000000000000000,+29.6941920,-95.3382526,South Park,K068,BW 8,22818.311413700001000,19995505.987799998000000
697,698,1,211,104,48201313500,Census Tract 3135,1627579.000000000000000,0.000000000000000,+29.6887139,-95.3478932,OST / South Union,K014,Inner Loop,17641.391199800000000,17514931.680900000000000
698,699,1,211,117,48201313500,Census Tract 3135,1627579.000000000000000,0.000000000000000,+29.6887139,-95.3478932,South Park,K068,BW 8,17641.391199800000000,17514931.680900000000000
699,700,1,211,124,48201313500,Census Tract 3135,1627579.000000000000000,0.000000000000000,+29.6887139,-95.3478932,Sunnyside,K069,BW 8,17641.391199800000000,17514931.680900000000000
700,701,1,212,85,48201313600,Census Tract 3136,2316519.000000000000000,0.000000000000000,+29.6916477,-95.3575745,MacGregor,K015,Inner Loop,23117.407171700001000,24928801.767499998000000
701,702,1,212,104,48201313600,Census Tract 3136,2316519.000000000000000,0.000000000000000,+29.6916477,-95.3575745,OST / South Union,K014,Inner Loop,23117.407171700001000,24928801.767499998000000
702,703,1,212,117,48201313600,Census Tract 3136,2316519.000000000000000,0.000000000000000,+29.6916477,-95.3575745,South Park,K068,BW 8,23117.407171700001000,24928801.767499998000000
703,704,1,212,124,48201313600,Census Tract 3136,2316519.000000000000000,0.000000000000000,+29.6916477,-95.3575745,Sunnyside,K069,BW 8,23117.407171700001000,24928801.767499998000000
704,705,1,213,12,48201313700,Census Tract 3137,1323077.000000000000000,0.000000000000000,+29.6974994,-95.3664608,Astrodome,K019,Inner Loop,17263.436102700001000,14238127.307600001000000
705,706,1,213,85,48201313700,Census Tract 3137,1323077.000000000000000,0.000000000000000,+29.6974994,-95.3664608,MacGregor,K015,Inner Loop,17263.436102700001000,14238127.307600001000000
706,707,1,213,104,48201313700,Census Tract 3137,1323077.000000000000000,0.000000000000000,+29.6974994,-95.3664608,OST / South Union,K014,Inner Loop,17263.436102700001000,14238127.307600001000000
707,708,1,214,12,48201313800,Census Tract 3138,2205248.000000000000000,2719.000000000000000,+29.6877873,-95.3722314,Astrodome,K019,Inner Loop,20909.785676899999000,23760647.077100001000000
708,709,1,214,104,48201313800,Census Tract 3138,2205248.000000000000000,2719.000000000000000,+29.6877873,-95.3722314,OST / South Union,K014,Inner Loop,20909.785676899999000,23760647.077100001000000
709,710,1,214,124,48201313800,Census Tract 3138,2205248.000000000000000,2719.000000000000000,+29.6877873,-95.3722314,Sunnyside,K069,BW 8,20909.785676899999000,23760647.077100001000000
710,711,1,215,12,48201313900,Census Tract 3139,2755781.000000000000000,0.000000000000000,+29.6919207,-95.3838935,Astrodome,K019,Inner Loop,24665.811189500000000,29655929.061000001000000
711,712,1,215,48,48201313900,Census Tract 3139,2755781.000000000000000,0.000000000000000,+29.6919207,-95.3838935,Five Corners,K070,BW 8,24665.811189500000000,29655929.061000001000000
712,713,1,215,85,48201313900,Census Tract 3139,2755781.000000000000000,0.000000000000000,+29.6919207,-95.3838935,MacGregor,K015,Inner Loop,24665.811189500000000,29655929.061000001000000
713,714,1,215,88,48201313900,Census Tract 3139,2755781.000000000000000,0.000000000000000,+29.6919207,-95.3838935,Medical Center,K018,Inner Loop,24665.811189500000000,29655929.061000001000000
714,715,1,215,104,48201313900,Census Tract 3139,2755781.000000000000000,0.000000000000000,+29.6919207,-95.3838935,OST / South Union,K014,Inner Loop,24665.811189500000000,29655929.061000001000000
715,716,1,216,12,48201314001,Census Tract 3140.01,1406081.000000000000000,4860.000000000000000,+29.6990020,-95.3923379,Astrodome,K019,Inner Loop,22768.318489199999000,15183626.746800000000000
716,717,1,216,88,48201314001,Census Tract 3140.01,1406081.000000000000000,4860.000000000000000,+29.6990020,-95.3923379,Medical Center,K018,Inner Loop,22768.318489199999000,15183626.746800000000000
717,718,1,217,12,48201314002,Census Tract 3140.02,1837027.000000000000000,0.000000000000000,+29.6879699,-95.3974591,Astrodome,K019,Inner Loop,19915.373597400001000,19768858.996599998000000
718,719,1,218,12,48201314300,Census Tract 3143,1507315.000000000000000,1310.000000000000000,+29.6837629,-95.4194458,Astrodome,K019,Inner Loop,18400.756192800000000,16234778.888800001000000
719,720,1,218,19,48201314300,Census Tract 3143,1507315.000000000000000,1310.000000000000000,+29.6837629,-95.4194458,Braeswood,K020,Inner Loop,18400.756192800000000,16234778.888800001000000
720,721,1,219,12,48201314400,Census Tract 3144,2369774.000000000000000,12351.000000000000000,+29.6899391,-95.4055767,Astrodome,K019,Inner Loop,23035.951798200000000,25634803.637899999000000
721,722,1,219,19,48201314400,Census Tract 3144,2369774.000000000000000,12351.000000000000000,+29.6899391,-95.4055767,Braeswood,K020,Inner Loop,23035.951798200000000,25634803.637899999000000
722,723,1,219,88,48201314400,Census Tract 3144,2369774.000000000000000,12351.000000000000000,+29.6899391,-95.4055767,Medical Center,K018,Inner Loop,23035.951798200000000,25634803.637899999000000
723,724,1,219,131,48201314400,Census Tract 3144,2369774.000000000000000,12351.000000000000000,+29.6899391,-95.4055767,University Place,K022,Inner Loop,23035.951798200000000,25634803.637899999000000
724,725,1,220,53,48201320100,Census Tract 3201,984340.000000000000000,0.000000000000000,+29.6946691,-95.2812699,Golfcrest / Bellfort / Reveille,K064,BW 8,15707.797474700001000,10592794.090200000000000
725,726,1,220,55,48201320100,Census Tract 3201,984340.000000000000000,0.000000000000000,+29.6946691,-95.2812699,Gulfgate Riverview / Pine Valley,K013,Inner Loop,15707.797474700001000,10592794.090200000000000
726,727,1,220,105,48201320100,Census Tract 3201,984340.000000000000000,0.000000000000000,+29.6946691,-95.2812699,Park Place,K063,BW 8,15707.797474700001000,10592794.090200000000000
727,728,1,220,107,48201320100,Census Tract 3201,984340.000000000000000,0.000000000000000,+29.6946691,-95.2812699,Pecan Park,K012,Inner Loop,15707.797474700001000,10592794.090200000000000
